"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Angola","AGO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2810","2558","516","2346","12054","3974","187","29","51","1066","2272","946","1123","521","25","25","","","25","","25","","","","","","","25","25","","25","21","","20","",
"Angola","AGO","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","9.45273590087891","","8.95522403717041","","12.93532371521","10.945273399353","11.5384616851807","12.0192308425903","11.5384616851807","14.4230766296387","15.865385055542","14.6919431686401","14.6919431686401","14.5539903640747","15.962441444397","15.962441444397","15.2709360122681","15.2709360122681","16.7487678527832","18.2266006469727","22.8155345916748","25.1207733154297","25.6038646697998","24.1545886993408","26.57004737854","",
"Angola","AGO","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7616099071207","41.3526405451448","51.4819641806104","40.5493273542601","21.4314247669774","31.7863397548161","36.0618577696316","32.3661036523748","45.3911187720594","30.722970322918","6.02738700987728","6.64691358024691","8.11019997063025","7.86263843956189","5.48086656740062","10.2243540630909","1.36094251004142","5.38943260590782","4.39309993465962","5.1354815710541","4.98411137076977","3.60095013046973","2.73931670621027","1.87485159757","1.49805915759511","2.01387447558042","4.59060000389858","2.34738977127613","4.42111029265391","7.00377383311152","12.7326828885444","15.6790873314646","23.4965537798945","30.6375045277801",
"Angola","AGO","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","85","85","85","85","85","26.0526315789474","46.6269165247019","36.4500126124611","49.6356502242153","68.4920106524634","58.9661943427267","53.4424211835855","58.1276165728309","47.2789953213494","58.994639822199","80.7617479796468","79.679012345679","74.0229480084234","67.9159621981196","74.1361657419654","39.875720621609","93.5925005315112","22.2133118734428","9.12199798281964","9.16593316825202","11.0987674611761","8.11463017856663","6.68938508044553","4.35636375690176","3.99251626259235","5.42535682669566","7.79887401174717","8.23313100508457","9.39425908702297","8.51326160887045","63.0716464361249","60.5043323748646","52.5867988679017","59.4391641118594",
"Angola","AGO","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","4.13625304136253","4.78683620044876","4.06228842247801","5.32110091743119","4.1156295933366","4.64646464646465","3.5406264185202","3.29809725158562","3.84185005594928","2.69409702786775","2.88866898276624","3.79162949382849","2.50940163797426","5.08474998909066","4.25182131433982","","","","","","","3.38980463674115","10.7795952424057","4.18279582332216","1.96103667966219","6.76769846041159","7.70220440988331","9.0151177139899","11.7776931060455","15.5722502891204","13.4351013555967","5.38520593137087","9.79791373567073","0.268265528147051","4.16899162197093","4.24859506477931","4.82259945703362","-1.50625421304969E-09","8.88269526487959E-06","-8.93597403682916E-09","0.778405204233921","0.667995614936042","0.763589132497148","0.904435156512817","1.17348349893109","1.7026702898651","1.99091981136004","1.9032867142993","1.94435803443547","1.8499422476606","1.87694099582188","1.9203166943518","1.89562689069277","1.87716069067094","1.83839793521841","1.80871926794585","1.9126347864056","1.72672704626027","1.04210283603214","1.13537299774486","0.415888200807529","","","",
"Angola","AGO","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","0.08110300081103","","","","","","","0.0845665961945032","","0.0431275750373925","0.342927590791969","0.182351153420065","0.149381581146582","0.21893487435557","0.0335141361324687","","","","","","","10.8758132064913","7.49847539374884","11.9201850136966","6.40033472727918","6.58686656086316","7.37631630455053","4.50624835701978","8.39804549453217","1.89216779821023","2.72011866102873","4.82420238261436","0.912680503145983","0.960401165733813","0.518981560892951","1.14809767483766","3.14578321964913","1.06617420553854","1.83259404443995","1.53304216126291","2.94504418736454","3.00265726640669","2.95279406371871","2.87928023179336","2.73888753568607","2.4627514508618","2.31233934123816","1.7021631143871","0.924987510468305","1.11214680863199","1.80971406126272","1.69328229856606","1.07721552067715","0.973626215044055","1.8018327575071","0.0313698048426425","1.33003967262959","1.84852342752194","0.36977235646495","1.07194077079787","0.675223783031861","","","",
"Angola","AGO","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","87.7534468775345","87.509349289454","87.813134732566","88.3180428134557","90.3968642822146","89.1414141414141","89.1965501588743","88.8794926004228","89.7799328608728","89.7282962772644","90.8524301332269","89.4032901638219","89.9139227812134","89.0770698135438","92.0912332876717","","","","","","","82.6921173717524","81.1175276243736","83.4605194634957","91.5937782979859","86.5908626255673","84.2938612932134","85.6138249489337","78.7695154446925","80.5969144874865","83.3320391276099","89.6817163092723","88.0028210971134","92.7193803719334","92.2303417053574","89.3199939532243","85.634754514491","84.4332600778325","93.825421526354","90.0947070557367","73.8032774816411","75.8259682299034","74.075372775177","71.4944234348608","66.5654891293892","56.8708488626767","51.5901511035054","26.1973123448999","29.8153204135304","43.4345999662213","40.5498250390395","42.5981206190014","31.2314754406247","34.1750266784135","35.0586258655423","39.1829606252588","29.6992000338779","20.9559720830351","22.5268249346724","24.0078387663354","22.7062249948014","","","",
"Angola","AGO","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","13.9209710564929","","","","","","","21.5989679159621","21.5663093317823","14.6805913024061","16.3378871278065","13.1121259423443","9.43626798621171","","","","8.98406394799207","13.1282365576062","12.9408692048295","11.8883899979603","","","","","","","","","0.0610690448708091","0.00182478048318101","","","","","","","","","","","","","","","","","","","","","","","","2.38545260260185","2.77615384930951","1.33188373152811","0.658122733413028","0.822390668627","0.931760041853471","0.812789955485985","0.698152406125575","",
"Angola","AGO","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","65.4948250283107","","","","","","","49.6879365782789","44.6914173841939","45.4215406441069","42.0728397647753","40.5979116169701","27.629100995664","","","","23.2765767097271","14.3422470079383","8.69300388031106","5.23992346722768","","","","","","","","","0.234865204394267","0.305922032815841","","","","","","","","","","","","","","","","0.0973082531799098","","0.0811537682127195","0.054445159884038","0.0387043611300254","0.06311992262277","0.0734540911945984","0.0851709530224955","0.314687386142513","0.605231809295226","0.422552712726388","0.351065616977389","0.328761554211687","0.55183930104689","0.277592937784182","0.235477464836312","",
"Angola","AGO","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005548443043407","0.005548443043407","0.005548443043407","0.005548443043407","0.005548443043407","0.005548443043407","0.005548443043407","0.005548443043407","0.005548443043407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.2634415419999","40.0510871239066","24.7265194846086","13.5289490060101","22.5386665985288","19.9245498475191","12.2013443184425","","",
"Angola","AGO","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","628000000","572000000","403000000","1111000000","1142000000","1287900000","1736900000","1853546000","1402000000","1425400000","1664979000","1738317000","2045640000","2395110000","2193480000","2270640000","3175780000","2765907583.91","2774308958","4284520155.7","6191176740.86326","6860023952.396","11997403773.13","20451514006.59","18210381473.38","16027654938.47","22415039241.9153","21176642728.7044","21485147958.349","24259915672.2582","16580693671.0852","12122972127.7558","12903387636.2388","9771706536.88377","8007890650.34939","5437222473.61515","6769480108.15263","11023274153.1915","8296944621.19864",
"Angola","AGO","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","127500000","113600000","135100000","146600000","163800000","194700000","208400000","274500000","308200000","328402000","368594000","421881000","392259000","542722000","625125000","","","","","","","1598220800","975092250.5","800698162.9","1012897683","1425713903","1057641662","1204755666","1396322855","1468583810","1722857013","1846698066","2632457378","1450831352","1450546468","1891133352","2078384332","2524421798","2230347574","2238873559","2370280994","2658859321","2900725000","3639881667","3709968749","4572779818","7246957611","14226068575","19079618422","23968305445","18181365529","20834623630","28805748553","26814177231","28813499496","21584509028","14373607315","15490302155","13839860660","14719794727","10785063520","","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","0.470588235294118","0.0880281690140845","0.222057735011103","0.0682128240109141","0.122100122100122","0.205444273240883","0.431861804222649","0.837887067395264","1.49253731343284","3.85381331416983","1.41049501619668","1.46202365121918","3.02861119821343","2.61072888145312","1.52705458908218","","","","","","","0.122511232490529","0.345198108001987","0.174472737009948","","0.00154308658656603","0.00624029880547576","0.0219131569537686","0.401690767999354","0.450806615115824","0.136558860326037","0.299973238830478","0.393258278331753","0.131364194460832","0.158162798292374","0.214343352096939","0.283661808552356","0.373996732531621","0.220275820193754","0.0868114975804223","0.905645451081063","0.908558411090152","0.910999491506434","0.91557086325466","0.915936771951499","0.919657466000476","0.925356992542784","1.38392597337807","1.71316027800171","1.58378841954882","1.25091335762011","0.793188218490511","0.751955265461905","0.8213519404406","0.864556292562041","0.898268613608421","1.04395780204324","1.24853677523374","1.15982382296615","0.956510797951157","0.902789156683613","","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","1.01960784313726","0.704225352112676","0.962250185048113","1.02319236016371","0.915750915750916","0.975860297894196","1.82341650671785","1.82149362477231","2.01168072680078","4.3099615714886","1.80035486198907","1.9955864331411","3.88773743878407","3.71626726021794","3.16768646270746","","","","","","","10.6489791648313","12.6990036005829","9.11750561979465","12.5030397566819","13.5405847971169","11.4426279096407","21.988026906694","18.5471039967449","13.9198479978075","9.91945931992268","7.5451872947161","5.29333155092549","10.1814257270228","21.0121884833971","6.43624586903801","7.75017802927654","7.45185642858389","12.1287773618015","12.7200722514317","14.6815792254545","15.9109440149278","16.7653251859449","18.6481576078116","18.7884978327078","20.167486183565","22.3497991700893","39.9360564589434","32.2159522116674","27.0313435752362","24.2896173280055","21.8429448346123","26.9469683133494","23.2760499799503","27.7802503722646","32.9338073976042","31.9330487358594","32.4102330785038","35.8371296492518","30.7186001969578","29.8883970318981","","","",
"Angola","AGO","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","0.784253648364543","","","","","","","0.979650804971516","1.0998262189386","0.915146808974892","1.35162558622299","1.69763021751518","2.61427998192737","","","","","","","","","","","1.35268074762421","","","","","","","","","","","","","","","","","","","","","","0.614511466832542","","1.51286596564599","0.705744640887401","0.713776120786264","0.924676966129078","0.712685644611248","0.653071968219914","0.556416416629088","0.52554892484258","0.724921281407745","0.659147906644903","0.68005774397993","0.612039784869709","0.537541091706482","0.570470637208235","",
"Angola","AGO","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN","","","3.76606883180693","","","","","","","3.9988478462067","3.35730633100901","3.00804073799857","4.91285342138214","5.22564195271041","4.49326556354968","","","","","","","","","","","0.245652386809151","","","","","","","","","","","","","","","","","","","","","","1.23297960059276","","14.5559532135319","17.1111130289818","11.6068453164694","3.92180923076632","7.69766791060699","5.69386435809842","6.54850144351832","10.985078649564","10.7838519919574","15.0905494103841","14.2040953338452","9.9329672046514","16.6628240025661","22.3825366541015","",
"Angola","AGO","Tariff rate, most favored nation, weighted mean, primary products (%)","TM.TAX.TCOM.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","","12.81","13.12","13.12","","15.78","15.78","15.45","14.59","12.98","13.87","15.25","17.61","17.61","","9","9.48","14.18","20.25","","",
"Angola","AGO","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.56","","11.56","11.77","11.77","","11.49","11.46","11.41","11.26","11.1","10.96","22.71","22.32","22.32","","19.19","18.5","19.82","22.47","","",
"Angola","AGO","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44","","6.16","7.08","7.08","","9.17","9.15","9.23","8.36","7.61","7.52","10.3","9.38","9.38","","7.68","6.52","9.23","11.33","","",
"Angola","AGO","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.21","","8.19","7.98","7.98","","7.81","7.77","7.91","7.84","7.73","7.7","11.19","10.91","10.9","","8.54","8.65","10.51","12.03","","",
"Angola","AGO","Tariff rate, most favored nation, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87","","4.55","5.7","5.7","","6.24","6.24","6.04","5.44","5.73","5.18","8.39","7.11","7.11","","6.88","5.34","7.3","8.19","","",
"Angola","AGO","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61","","7.57","7.33","7.33","","7.25","7.21","7.37","7.29","7.19","7.18","9.39","9.19","9.19","","6.89","7.28","9.22","10.62","","",
"Angola","AGO","Import volume index (2015 = 100)","TM.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","16.9419641052","10.2358144386","11.4399215737","14.6556252893","14.0581369571","11.6263736976","5.7181641509","17.6966853413","9.9723889098","13.3136680962","12.06043403","12.5697984097","16.4771486731","13.7345438286","18.974175249","19.4807228681","21.2222260892","24.9816806448","34.6952943061","34.9952283401","49.2152006408","48.762701884","70.2536275318","98.0281243153","112.597274294","78.9490922969","85.0824157082","100.1634842523","116.0919912804","126.6874544084","100","65.8484677412","71.087008356","74.25159611","67.5997299083","44.8893751005","48.0438929377","","",
"Angola","AGO","International tourism, expenditures for travel items (current US$)","ST.INT.TVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75000000","73000000","98000000","75000000","127000000","136000000","66000000","19000000","12000000","39000000","74000000","148000000","212000000","254000000","133000000","148000000","180000000","159000000","166000000","113000000","146000000","594000000","977000000","555000000","469000000","615000000","","","",
